job_board,post_url,company,industry,company_location,job_title,listed_skill,seniority_level,job_type,years_experience,skill_number,discrete_skill
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),advanced proficiency with statistical analytical packages such as python sas spark stata matlab tableau and or r and sql required python is a hard requirement,Mid-Senior level,Remote,,skill_short2,matlab
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),advanced proficiency with statistical analytical packages such as python sas spark stata matlab tableau and or r and sql required python is a hard requirement,Mid-Senior level,Remote,,skill_short3,python
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),advanced proficiency with statistical analytical packages such as python sas spark stata matlab tableau and or r and sql required python is a hard requirement,Mid-Senior level,Remote,,skill_short4,sas
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),advanced proficiency with statistical analytical packages such as python sas spark stata matlab tableau and or r and sql required python is a hard requirement,Mid-Senior level,Remote,,skill_short5,spark
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),advanced proficiency with statistical analytical packages such as python sas spark stata matlab tableau and or r and sql required python is a hard requirement,Mid-Senior level,Remote,,skill_short6,sql
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),advanced proficiency with statistical analytical packages such as python sas spark stata matlab tableau and or r and sql required python is a hard requirement,Mid-Senior level,Remote,,skill_short7,statistical
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),experience with loss forecasting credit underwriting default management and credit risk modeling reporting and analytics to include credit scoring models that produce probability of default,Mid-Senior level,Remote,,skill_short1,analytics
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),experience with loss forecasting credit underwriting default management and credit risk modeling reporting and analytics to include credit scoring models that produce probability of default,Mid-Senior level,Remote,,skill_short2,credit risk modeling
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),experience with loss forecasting credit underwriting default management and credit risk modeling reporting and analytics to include credit scoring models that produce probability of default,Mid-Senior level,Remote,,skill_short3,credit scoring models
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),experience with loss forecasting credit underwriting default management and credit risk modeling reporting and analytics to include credit scoring models that produce probability of default,Mid-Senior level,Remote,,skill_short4,forecasting
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),experience with loss forecasting credit underwriting default management and credit risk modeling reporting and analytics to include credit scoring models that produce probability of default,Mid-Senior level,Remote,,skill_short5,modeling
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),experience with loss forecasting credit underwriting default management and credit risk modeling reporting and analytics to include credit scoring models that produce probability of default,Mid-Senior level,Remote,,skill_short6,probability
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),experience with loss forecasting credit underwriting default management and credit risk modeling reporting and analytics to include credit scoring models that produce probability of default,Mid-Senior level,Remote,,skill_short7,risk modeling
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),familiarity with credit scoring modeling techniques including logistic regression multivariate analysis and monte carlo and more advanced ml algorithms,Mid-Senior level,Remote,,skill_short1,advanced ml
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),familiarity with credit scoring modeling techniques including logistic regression multivariate analysis and monte carlo and more advanced ml algorithms,Mid-Senior level,Remote,,skill_short2,advanced ml algorithms
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),familiarity with credit scoring modeling techniques including logistic regression multivariate analysis and monte carlo and more advanced ml algorithms,Mid-Senior level,Remote,,skill_short3,algorithms
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),familiarity with credit scoring modeling techniques including logistic regression multivariate analysis and monte carlo and more advanced ml algorithms,Mid-Senior level,Remote,,skill_short4,analysis
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),familiarity with credit scoring modeling techniques including logistic regression multivariate analysis and monte carlo and more advanced ml algorithms,Mid-Senior level,Remote,,skill_short5,logistic regression
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),familiarity with credit scoring modeling techniques including logistic regression multivariate analysis and monte carlo and more advanced ml algorithms,Mid-Senior level,Remote,,skill_short6,ml algorithms
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),familiarity with credit scoring modeling techniques including logistic regression multivariate analysis and monte carlo and more advanced ml algorithms,Mid-Senior level,Remote,,skill_short7,modeling
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short1,problem solving
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short2,problem solving skills
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short3,solving
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short4,solving skills
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short5,NA
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short6,NA
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short7,NA
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short1,problem solving
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short2,problem solving skills
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short3,solving
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short4,solving skills
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short5,NA
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short6,NA
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),excellent analytical and problem solving skills,Mid-Senior level,Remote,,skill_short7,NA
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),proficient verbal and written communication skills to effectively communicate and provide customer service required,Mid-Senior level,Remote,,skill_short1,communication
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),proficient verbal and written communication skills to effectively communicate and provide customer service required,Mid-Senior level,Remote,,skill_short2,communication skills
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),proficient verbal and written communication skills to effectively communicate and provide customer service required,Mid-Senior level,Remote,,skill_short3,customer service
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),proficient verbal and written communication skills to effectively communicate and provide customer service required,Mid-Senior level,Remote,,skill_short4,effectively communicate
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),proficient verbal and written communication skills to effectively communicate and provide customer service required,Mid-Senior level,Remote,,skill_short5,written communication
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),proficient verbal and written communication skills to effectively communicate and provide customer service required,Mid-Senior level,Remote,,skill_short6,written communication skills
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),proficient verbal and written communication skills to effectively communicate and provide customer service required,Mid-Senior level,Remote,,skill_short7,NA
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),ability to communicate complex issues ideas with clarity and implications to deserve strategy and value creation,Mid-Senior level,Remote,,skill_short1,strategy
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),ability to communicate complex issues ideas with clarity and implications to deserve strategy and value creation,Mid-Senior level,Remote,,skill_short2,NA
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),ability to communicate complex issues ideas with clarity and implications to deserve strategy and value creation,Mid-Senior level,Remote,,skill_short3,NA
LinkedIn,https://www.linkedin.com/jobs/view/3511786933,Engtal,Staffing and Recruiting,"Los Angeles, CA",Senior Data Scientist (Credit Risk),ability to communicate complex issues ideas with clarity and implications to deserve strategy and value creation,Mid-Senior level,Remote,,skill_short4,NA
